phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
9434483,https://en-coinledgar.wixstudio.com/login,http://www.phishtank.com/phish_detail.php?phish_id=9434483,2026-05-26T12:05:11+00:00,yes,2026-05-26T12:12:54+00:00,yes,Other
9475712,http://teleiuaf.com,http://www.phishtank.com/phish_detail.php?phish_id=9475712,2026-07-11T20:41:59+00:00,yes,2026-07-11T21:52:21+00:00,yes,Other
8260155,https://heyform.net/f/ab6VBRns,http://www.phishtank.com/phish_detail.php?phish_id=8260155,2023-08-15T01:04:31+00:00,yes,2023-08-15T09:12:09+00:00,yes,Other
9358357,https://webmaishaw08macaf.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9358357,2026-03-03T17:06:03+00:00,yes,2026-03-03T17:12:40+00:00,yes,Other
9474611,https://xn--registre-societes-franaise-dkc.fr/verification/M025H8,http://www.phishtank.com/phish_detail.php?phish_id=9474611,2026-07-10T19:25:42+00:00,yes,2026-07-10T19:32:50+00:00,yes,Other
9464277,http://www.allegrolokainie.209089883cc.shop,http://www.phishtank.com/phish_detail.php?phish_id=9464277,2026-06-27T22:18:43+00:00,yes,2026-06-27T22:32:40+00:00,yes,Allegro
9467635,https://gettingstart-bridge.wixstudio.com/en-us,http://www.phishtank.com/phish_detail.php?phish_id=9467635,2026-07-01T19:12:26+00:00,yes,2026-07-01T19:22:47+00:00,yes,Other
8419168,https://docs.google.com/forms/d/e/1FAIpQLSfFA4-wTso3U7qHSJrj3Z7a8LGI-iscXTDByEQ9MFBO9EkNnQ/viewform?usp=sf_link,http://www.phishtank.com/phish_detail.php?phish_id=8419168,2024-01-12T18:47:10+00:00,yes,2024-01-12T19:03:21+00:00,yes,Other
8651020,https://qrco.de/bfDyta,http://www.phishtank.com/phish_detail.php?phish_id=8651020,2024-07-12T00:32:18+00:00,yes,2024-07-12T00:53:21+00:00,yes,Other
8728619,https://l.ead.me/bfKAVx,http://www.phishtank.com/phish_detail.php?phish_id=8728619,2024-08-23T12:15:07+00:00,yes,2024-08-23T12:23:08+00:00,yes,Other
8807844,https://pub-162a9c6132154263b7ace17a8b681143.r2.dev/index.html,http://www.phishtank.com/phish_detail.php?phish_id=8807844,2024-10-14T21:59:39+00:00,yes,2024-10-14T22:13:17+00:00,yes,Other
9427320,https://39175482.xyz/a4nppaq2/bmA08C/594CKh,http://www.phishtank.com/phish_detail.php?phish_id=9427320,2026-05-18T14:40:07+00:00,yes,2026-05-18T14:42:35+00:00,yes,Other
9345827,https://qrco.de/bgc8gL,http://www.phishtank.com/phish_detail.php?phish_id=9345827,2026-02-16T03:27:16+00:00,yes,2026-02-16T03:32:28+00:00,yes,Other
9456100,https://ssostart-trezxr.wixstudio.com:443/us-en,http://www.phishtank.com/phish_detail.php?phish_id=9456100,2026-06-18T00:30:16+00:00,yes,2026-06-18T00:32:54+00:00,yes,Other
8932558,https://bit.ly/4gEm26L,http://www.phishtank.com/phish_detail.php?phish_id=8932558,2025-01-08T18:53:50+00:00,yes,2025-01-08T19:11:42+00:00,yes,Other
8739993,https://l.ead.me/bfLyGX,http://www.phishtank.com/phish_detail.php?phish_id=8739993,2024-09-02T08:43:47+00:00,yes,2024-09-02T09:13:07+00:00,yes,Other
9463150,http://agoda-euy.pages.dev,http://www.phishtank.com/phish_detail.php?phish_id=9463150,2026-06-26T05:27:19+00:00,yes,2026-06-26T05:52:22+00:00,yes,Other
9029836,https://webmail0021.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9029836,2025-03-25T23:20:17+00:00,yes,2025-03-25T23:32:13+00:00,yes,Other
8589029,https://docs.google.com/presentation/d/e/2PACX-1vSGb8DQrfUaaMYnP5V7JwsXhM8iRp1Tkt3l3vbMeOZMktXjiutx6aUcl969SgSLC_qsyrcGiiQG4QRK/pub?start=true&amp;loop=false&amp;delayms=2000,http://www.phishtank.com/phish_detail.php?phish_id=8589029,2024-05-27T18:31:22+00:00,yes,2024-05-28T16:53:46+00:00,yes,Other
9321119,https://rainbowlora.com/jp,http://www.phishtank.com/phish_detail.php?phish_id=9321119,2026-01-25T22:35:43+00:00,yes,2026-01-25T22:52:04+00:00,yes,Other
8578664,https://sites.google.com/view/accesclienttwint/accueil,http://www.phishtank.com/phish_detail.php?phish_id=8578664,2024-05-17T06:31:24+00:00,yes,2024-05-27T06:23:55+00:00,yes,Other
9425515,https://login.mmlaio.com/?MZy6mV899MFkbhR5OmOrF4uj,http://www.phishtank.com/phish_detail.php?phish_id=9425515,2026-05-16T02:22:13+00:00,yes,2026-05-16T10:32:18+00:00,yes,Other
8496676,http://pub-fcbf675a8eb84f55a3a04984cb6877f4.r2.dev/katam83.html,http://www.phishtank.com/phish_detail.php?phish_id=8496676,2024-03-18T04:36:38+00:00,yes,2024-03-18T04:42:34+00:00,yes,Other
9341961,https://qrco.de/bgbuJ8,http://www.phishtank.com/phish_detail.php?phish_id=9341961,2026-02-11T19:06:43+00:00,yes,2026-02-11T21:12:21+00:00,yes,Other
9467800,https://cfg.smt.docomo.shuolaoeshi.com/,http://www.phishtank.com/phish_detail.php?phish_id=9467800,2026-07-02T00:35:00+00:00,yes,2026-07-02T00:52:41+00:00,yes,Other
8290276,https://pacifico-online.myportfolio.com/,http://www.phishtank.com/phish_detail.php?phish_id=8290276,2023-09-08T13:27:21+00:00,yes,2023-09-09T02:42:20+00:00,yes,Other
9421839,https://docs.google.com/presentation/d/e/2PACX-1vSTiFkLadfjomYspA90_yByg2TVu6QW2gNpYzVcAPPYHmmw-7rku8ORMYcT3Q0XtLYNwbinMe8Zif-z/pub,http://www.phishtank.com/phish_detail.php?phish_id=9421839,2026-05-11T13:37:57+00:00,yes,2026-05-11T14:03:35+00:00,yes,Other
9412588,https://id.govbggt.autos/,http://www.phishtank.com/phish_detail.php?phish_id=9412588,2026-05-02T22:12:17+00:00,yes,2026-05-02T22:32:33+00:00,yes,Other
8848391,https://l.ead.me/bfYfR4,http://www.phishtank.com/phish_detail.php?phish_id=8848391,2024-11-12T20:39:27+00:00,yes,2024-11-12T20:42:12+00:00,yes,Other
8488871,https://rp.mockplus.com/rps/aSH2sZTDHX,http://www.phishtank.com/phish_detail.php?phish_id=8488871,2024-03-11T22:35:10+00:00,yes,2024-03-11T22:42:56+00:00,yes,Other
9422789,https://marlo.direct-8812171.pro/,http://www.phishtank.com/phish_detail.php?phish_id=9422789,2026-05-12T13:23:19+00:00,yes,2026-05-12T13:32:50+00:00,yes,Other
8927764,https://docs.google.com/presentation/d/e/2PACX-1vQddIfFm4Af8CT1x9nRmMkOmDIu5Euz5_U3Q4Y1hsD8gYkrnMkmscwISwyQmp0ZBjkPLmIuQVUhSHbj/pub?start=false&loop=false&delayms=3000,http://www.phishtank.com/phish_detail.php?phish_id=8927764,2025-01-04T15:38:51+00:00,yes,2025-01-04T15:41:43+00:00,yes,Other
8647516,https://qrco.de/bfDMDT,http://www.phishtank.com/phish_detail.php?phish_id=8647516,2024-07-09T23:16:49+00:00,yes,2024-07-09T23:23:32+00:00,yes,Other
9309004,https://primariasaravale.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9309004,2026-01-10T22:19:27+00:00,yes,2026-01-10T22:31:42+00:00,yes,Other
9453154,https://vxf.ad3.mytemp.website/e,http://www.phishtank.com/phish_detail.php?phish_id=9453154,2026-06-14T21:23:16+00:00,yes,2026-06-14T21:52:37+00:00,yes,Other
9139094,https://citly.me/hny1T?id=15952,http://www.phishtank.com/phish_detail.php?phish_id=9139094,2025-06-26T19:12:10+00:00,yes,2025-06-28T19:41:52+00:00,yes,Internal Revenue Service
8100500,https://swisspost-zoll.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8100500,2023-04-01T18:31:19+00:00,yes,2023-04-01T18:35:14+00:00,yes,Other
9427201,https://www.rb.gy/rqvjzx,http://www.phishtank.com/phish_detail.php?phish_id=9427201,2026-05-18T13:12:07+00:00,yes,2026-05-18T13:22:21+00:00,yes,Other
8902147,https://bit.ly/41BjRMn,http://www.phishtank.com/phish_detail.php?phish_id=8902147,2024-12-15T21:39:36+00:00,yes,2024-12-15T21:51:54+00:00,yes,Other
8288167,https://docs.google.com/presentation/d/e/2PACX-1vQ0-Bsl_2XxUpV8daENLJhi46MH6QTNSyre2nRTGiloqM4wdjtJlOKWYuJVy4LGhLaL6bDfc85w8czB/pub?start=false&loop=false&delayms=3000,http://www.phishtank.com/phish_detail.php?phish_id=8288167,2023-09-06T23:05:05+00:00,yes,2023-09-06T23:12:20+00:00,yes,Other
9431835,https://proprodbtemailauthibt.framer.website/,http://www.phishtank.com/phish_detail.php?phish_id=9431835,2026-05-22T21:34:13+00:00,yes,2026-05-22T21:52:44+00:00,yes,Other
9402389,https://authsso.pygroup.info/#cG9wa2VANTA5MzNrb2Vsbi5kZQ=,http://www.phishtank.com/phish_detail.php?phish_id=9402389,2026-04-23T17:32:00+00:00,yes,2026-04-23T17:41:49+00:00,yes,Other
9441332,https://pagedesktop-us.wixstudio.com/en-us,http://www.phishtank.com/phish_detail.php?phish_id=9441332,2026-06-02T07:21:02+00:00,yes,2026-06-02T07:52:20+00:00,yes,Other
8702952,https://q-r.to/bfIFnL,http://www.phishtank.com/phish_detail.php?phish_id=8702952,2024-08-09T18:33:45+00:00,yes,2024-08-09T18:43:15+00:00,yes,Other
9453714,http://area.baudienst.org/,http://www.phishtank.com/phish_detail.php?phish_id=9453714,2026-06-15T08:44:07+00:00,yes,2026-06-15T09:33:03+00:00,yes,Other
9398631,https://nal7xo.lat/ph2bsfvy/ihJuOh/zAlQEW,http://www.phishtank.com/phish_detail.php?phish_id=9398631,2026-04-20T12:41:33+00:00,yes,2026-04-20T12:51:56+00:00,yes,Other
8607249,https://pub-4d8c4c66d7df4ab7a0249087fb779c2e.r2.dev/index.html,http://www.phishtank.com/phish_detail.php?phish_id=8607249,2024-06-08T02:41:43+00:00,yes,2024-06-08T02:53:30+00:00,yes,Other
8742100,https://noumeabourali00120.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8742100,2024-09-03T16:12:56+00:00,yes,2024-09-03T16:22:55+00:00,yes,Other
9455230,https://smooth-copper-jcvlgeq4.edgeone.app/?naps,http://www.phishtank.com/phish_detail.php?phish_id=9455230,2026-06-16T20:32:10+00:00,yes,2026-06-16T20:52:41+00:00,yes,Other
8260822,https://bluegatecapitalfr.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8260822,2023-08-15T21:11:53+00:00,yes,2023-08-15T21:21:54+00:00,yes,Other
9224243,https://protonwebmailauth.m-pages.com/ahJ1Ta/webmailindextrue,http://www.phishtank.com/phish_detail.php?phish_id=9224243,2025-09-28T07:37:59+00:00,yes,2025-09-28T07:41:45+00:00,yes,Other
9141321,https://bafkreia3egjqelxfm2e364mf57stvap4nfqdbnxrpeshujrlprrz6hkxjy.ipfs.dweb.link/,http://www.phishtank.com/phish_detail.php?phish_id=9141321,2025-06-29T15:03:22+00:00,yes,2025-06-29T15:12:20+00:00,yes,Other
6367028,https://livenmitac-my.sharepoint.com/personal/hannah-daly_live_nmit_ac_nz/_layouts/15/WopiFrame.aspx?guestaccesstoken=IA5UzzOn3iViKU4F3pXemYHHABfWkPDjiRPFTFEaR%2fk%3d&docid=1_169208e425ed84fea9fd294a6886d67e9&wdFormId=%7B06255F86%2D4BF9%2D4EE8%2DBD7E%2DFEF81913A79B%7D&action=formsubmit,http://www.phishtank.com/phish_detail.php?phish_id=6367028,2020-01-22T17:49:48+00:00,yes,2020-01-26T22:40:39+00:00,yes,Other
8385150,https://sites.google.com/view/rurilutononpvq0,http://www.phishtank.com/phish_detail.php?phish_id=8385150,2023-12-06T21:14:14+00:00,yes,2023-12-06T21:23:07+00:00,yes,Other
8365721,https://new.express.adobe.com/webpage/Mqu6j30G7g4bz,http://www.phishtank.com/phish_detail.php?phish_id=8365721,2023-11-15T23:11:13+00:00,yes,2023-11-15T23:13:24+00:00,yes,Other
9479905,https://nycendo-onllne.xyz/?secure_connect=czbE)o&_subid=1jgli31.99.2b85c&_token=veph2c1jv9lqr.1784159494.14.c43bf92debe59061434771b0c811be43,http://www.phishtank.com/phish_detail.php?phish_id=9479905,2026-07-15T09:49:30+00:00,yes,2026-07-15T10:32:33+00:00,yes,Other
9334949,https://maps.google.rs/url?q=https://dfugklkiglknfxcchvjhvjhvj.b-cdn.net/&sa=D&sntz=1&usg=AOvVaw3yWNCTO8KGFo_DyPgETJXh#?245903099534r7src1onos=anVnZW5kc2NodXR6QGluZm8uZ214Lm5ldA=,http://www.phishtank.com/phish_detail.php?phish_id=9334949,2026-02-06T13:28:47+00:00,yes,2026-02-06T13:42:06+00:00,yes,Other
9286890,https://bafybeifpqhyzn73oe4u5fepceonr6hbpvffuxj7vikwnwh3wkrp2v3blei.ipfs.infura-ipfs.io,http://www.phishtank.com/phish_detail.php?phish_id=9286890,2025-12-09T19:05:36+00:00,yes,2025-12-09T19:32:32+00:00,yes,Other
8743741,https://qrco.de/bfMR70,http://www.phishtank.com/phish_detail.php?phish_id=8743741,2024-09-04T23:22:51+00:00,yes,2024-09-04T23:33:28+00:00,yes,Other
9443473,https://ledgr-apps.wixstudio.com/live,http://www.phishtank.com/phish_detail.php?phish_id=9443473,2026-06-04T07:32:00+00:00,yes,2026-06-04T07:52:19+00:00,yes,Other
9430286,https://oo1ilxp0l-zaya7.s7pfuk.sbs/o/yntwc/1779371882468#selectedbank2&PSW_ER_VB,http://www.phishtank.com/phish_detail.php?phish_id=9430286,2026-05-21T16:51:37+00:00,yes,2026-05-21T17:03:37+00:00,yes,Other
9321307,https://l.ead.me/bgaEma,http://www.phishtank.com/phish_detail.php?phish_id=9321307,2026-01-26T05:29:27+00:00,yes,2026-01-26T05:41:58+00:00,yes,Other
9341555,https://q-r.to/bgbvg3,http://www.phishtank.com/phish_detail.php?phish_id=9341555,2026-02-11T18:20:48+00:00,yes,2026-02-11T19:52:27+00:00,yes,Other
9341293,https://l.ead.me/bgbrel,http://www.phishtank.com/phish_detail.php?phish_id=9341293,2026-02-11T18:04:25+00:00,yes,2026-02-11T18:32:38+00:00,yes,Other
9479440,http://pka-kai7k5-xp60lf-nzip-4y7ipr.pages.dev/,http://www.phishtank.com/phish_detail.php?phish_id=9479440,2026-07-14T21:33:20+00:00,yes,2026-07-14T22:22:49+00:00,yes,Other
8655885,https://eastlink-100812.square.site/,http://www.phishtank.com/phish_detail.php?phish_id=8655885,2024-07-14T18:29:51+00:00,yes,2024-07-14T18:33:06+00:00,yes,Other
9457743,https://livedesktop-enapp.wixstudio.com/us-en,http://www.phishtank.com/phish_detail.php?phish_id=9457743,2026-06-19T17:07:03+00:00,yes,2026-06-19T17:22:25+00:00,yes,Other
9323877,https://l.ead.me/bgaJSE,http://www.phishtank.com/phish_detail.php?phish_id=9323877,2026-01-27T20:12:37+00:00,yes,2026-01-27T20:21:49+00:00,yes,Other
8490475,https://docs.google.com/presentation/d/e/2PACX-1vSN6gF9otsDZ3hv8TtHX2t1Bg5lGHX4wJMeVOe7UXkF46uEiUQTYWglvqYYsCbMzbaw69DfHiwypwF6/pub?start=false&amp;loop=false&amp;delayms=3000,http://www.phishtank.com/phish_detail.php?phish_id=8490475,2024-03-12T20:43:47+00:00,yes,2024-03-12T20:52:23+00:00,yes,Other
8134204,https://fbreview1008237587872.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8134204,2023-04-30T00:57:40+00:00,yes,2023-04-30T01:06:41+00:00,yes,Other
8648943,https://bit.ly/4bzuMY8,http://www.phishtank.com/phish_detail.php?phish_id=8648943,2024-07-10T22:07:37+00:00,yes,2024-07-10T22:13:20+00:00,yes,Other
8687179,https://q-r.to/bfGAy8,http://www.phishtank.com/phish_detail.php?phish_id=8687179,2024-07-31T01:44:56+00:00,yes,2024-07-31T01:53:10+00:00,yes,Other
9360006,https://acceso-ya1.webcindario.com/,http://www.phishtank.com/phish_detail.php?phish_id=9360006,2026-03-05T16:41:31+00:00,yes,2026-03-05T16:52:35+00:00,yes,Other
9341923,https://qrco.de/bgc8j6,http://www.phishtank.com/phish_detail.php?phish_id=9341923,2026-02-11T19:04:52+00:00,yes,2026-02-11T21:12:21+00:00,yes,Other
9467052,http://bestechenge.info,http://www.phishtank.com/phish_detail.php?phish_id=9467052,2026-07-01T03:25:43+00:00,yes,2026-07-01T05:32:47+00:00,yes,Other
8726399,https://www.miricanvas.com/en/v/13ku8bf,http://www.phishtank.com/phish_detail.php?phish_id=8726399,2024-08-22T00:45:31+00:00,yes,2024-08-22T06:13:07+00:00,yes,Other
9402475,https://leo.suiv-expd002.pro/,http://www.phishtank.com/phish_detail.php?phish_id=9402475,2026-04-23T20:14:58+00:00,yes,2026-04-23T20:21:47+00:00,yes,Other
9445786,https://pay.infovalidahoje.online/BNjzgPAyrLr3M78,http://www.phishtank.com/phish_detail.php?phish_id=9445786,2026-06-06T21:52:41+00:00,yes,2026-06-06T22:03:16+00:00,yes,Other
8811035,https://docs.google.com/presentation/d/e/2PACX-1vTfiQmHrZM_nm1rq0IEyb6S_g1Sk8WWbGDg-OKh01G2EFta4wc1dhdbp9BaKRBUouSwKOTw1hvopr_g/pub?start=false&amp;loop=false&amp;delayms=3000,http://www.phishtank.com/phish_detail.php?phish_id=8811035,2024-10-17T19:11:42+00:00,yes,2024-10-17T19:21:58+00:00,yes,Other
9478640,https://kleinanzeigen.xxzlaw.com/684223013255?mail=W1dPTExFUlld&meta=rlWjMKWwLJ50LJqyVwb1YPWhLJ1yVwbvKUIxBQAyKUIxMJZ2VSqioTkypaxtGJScoPVfVzAbLKEsnJDvBv01ZGZkZmZmZQp4YPWmMKW2nJAyVwbvn2kynJ5uoacynJqyovVfVaE5pTHvBvW3o2kfMKW5K21unJkypvW9,http://www.phishtank.com/phish_detail.php?phish_id=9478640,2026-07-14T13:09:44+00:00,yes,2026-07-14T13:22:42+00:00,yes,Other
8646929,https://docs.google.com/presentation/d/e/2PACX-1vTl9klg2FPV_EeUoruan0vbn_LSpxDk5lalY7frmbyZcNV-IaPVuGTj8XMJQdVFTSvkILZb2G4l0DUD/pub?start=false&loop=false&delayms=3000&slide=id.p,http://www.phishtank.com/phish_detail.php?phish_id=8646929,2024-07-09T19:56:26+00:00,yes,2024-07-09T20:03:54+00:00,yes,Other
8848306,https://urlz.fr/t1lP,http://www.phishtank.com/phish_detail.php?phish_id=8848306,2024-11-12T20:25:44+00:00,yes,2024-11-12T20:33:47+00:00,yes,Other
9468623,http://allegro.nr-93278434.click,http://www.phishtank.com/phish_detail.php?phish_id=9468623,2026-07-02T22:53:35+00:00,yes,2026-07-02T23:03:12+00:00,yes,Allegro
8676350,https://qrco.de/bfFlZO,http://www.phishtank.com/phish_detail.php?phish_id=8676350,2024-07-25T02:05:14+00:00,yes,2024-07-25T02:13:34+00:00,yes,Other
8723990,https://qrco.de/bfJx9K,http://www.phishtank.com/phish_detail.php?phish_id=8723990,2024-08-21T00:38:02+00:00,yes,2024-08-21T00:53:37+00:00,yes,Other
8801751,https://bit.ly/3ZY3RmN,http://www.phishtank.com/phish_detail.php?phish_id=8801751,2024-10-10T14:30:05+00:00,yes,2024-10-10T14:53:03+00:00,yes,Other
9048497,https://did.li/avis-43843,http://www.phishtank.com/phish_detail.php?phish_id=9048497,2025-04-05T03:31:09+00:00,yes,2025-04-05T04:02:49+00:00,yes,Other
9482163,https://kleinanzeigen.nmgdfjd.com/3533970?mail=W1lPVVJd&meta=rlWjMKWwLJ50LJqyVwb1YPWhLJ1yVwbvKUHlAmL0KUIzMGOzVSyiqKVtGJScoTIlVvjvL2uuqS9cMPV6YGRjZQV5Zmt2AGt0ZGDfVaAypaMcL2HvBvWeoTIcozShrzIcM2IhVvjvqUyjMFV6Vz1unJkypy9jpz8vsD%3D%3D,http://www.phishtank.com/phish_detail.php?phish_id=9482163,2026-07-17T11:52:15+00:00,yes,2026-07-18T06:12:30+00:00,yes,Other
9129262,https://fifth-star-a65.notion.site/OptusNet-New-Webmail-Update-21448789d2de80168656df89f91d9ba9?source=copy_link,http://www.phishtank.com/phish_detail.php?phish_id=9129262,2025-06-17T02:39:33+00:00,yes,2025-06-17T02:41:51+00:00,yes,Optus
9425636,https://enlive-desktops.wixstudio.com/enus,http://www.phishtank.com/phish_detail.php?phish_id=9425636,2026-05-16T12:47:46+00:00,yes,2026-05-16T12:52:15+00:00,yes,Other
9474930,https://new-trezencdn.wixstudio.com/us-en,http://www.phishtank.com/phish_detail.php?phish_id=9474930,2026-07-11T07:11:58+00:00,yes,2026-07-11T07:22:47+00:00,yes,Other
8352045,https://sites.google.com/view/safilmadlos09,http://www.phishtank.com/phish_detail.php?phish_id=8352045,2023-11-02T17:52:19+00:00,yes,2023-11-02T18:09:53+00:00,yes,Other
9427779,https://cvcvccvcvcvcvcvcvc.onrender.com/,http://www.phishtank.com/phish_detail.php?phish_id=9427779,2026-05-19T02:05:52+00:00,yes,2026-05-19T02:12:43+00:00,yes,Other
8333677,https://docs.google.com/presentation/d/e/2PACX-1vRaFFNr5p98kMjGENjpn9PQWaxIR66w400qNgoqCWWm7uB0tLpIrHBxUcOII5NK92Y4_dObeef9IOxu/pub?start=false&amp;loop=false&amp;delayms=3000,http://www.phishtank.com/phish_detail.php?phish_id=8333677,2023-10-16T21:46:17+00:00,yes,2023-10-16T21:53:32+00:00,yes,Other
8693701,https://bit.ly/3Ynvp4p,http://www.phishtank.com/phish_detail.php?phish_id=8693701,2024-08-04T06:39:10+00:00,yes,2024-08-04T06:53:04+00:00,yes,Other
8644751,https://flow.page/rabadobo,http://www.phishtank.com/phish_detail.php?phish_id=8644751,2024-07-07T17:32:30+00:00,yes,2024-07-07T17:53:18+00:00,yes,Other
9453104,https://docs.google.com/drawings/d/1Q2qjOTXS_XJI3PohW4oluXq6bReSU0jVWpxgwRNvi4I/edit,http://www.phishtank.com/phish_detail.php?phish_id=9453104,2026-06-14T21:19:33+00:00,yes,2026-06-14T21:52:38+00:00,yes,Other
8776099,https://docs.google.com/presentation/d/1RT2xZp4FFcFvOjutj7liyIuliiPt94asU5fje0P8sns/pub?start=false&amp;loop=false&amp;delayms=3000,http://www.phishtank.com/phish_detail.php?phish_id=8776099,2024-09-24T01:31:04+00:00,yes,2024-09-24T01:33:19+00:00,yes,Other
9447364,https://en-mexcapps.wixstudio.com/login-enus,http://www.phishtank.com/phish_detail.php?phish_id=9447364,2026-06-08T14:31:32+00:00,yes,2026-06-08T14:52:24+00:00,yes,Other
8289393,https://new.express.adobe.com/webpage/Gb9it5PdSEgx2,http://www.phishtank.com/phish_detail.php?phish_id=8289393,2023-09-07T22:16:54+00:00,yes,2023-09-07T22:22:32+00:00,yes,Other
8469466,https://sites.google.com/view/bttogo/home,http://www.phishtank.com/phish_detail.php?phish_id=8469466,2024-02-28T10:16:36+00:00,yes,2024-02-28T10:22:30+00:00,yes,Other
9284175,https://eventscentral.co.za/unaimed/declarator,http://www.phishtank.com/phish_detail.php?phish_id=9284175,2025-12-05T13:21:53+00:00,yes,2025-12-05T14:32:36+00:00,yes,Other
9262168,https://tinyurl.com/dfghujdfyhik,http://www.phishtank.com/phish_detail.php?phish_id=9262168,2025-11-08T13:45:24+00:00,yes,2025-11-08T14:12:08+00:00,yes,Other
9442210,https://xzxx.eu.cc/MX,http://www.phishtank.com/phish_detail.php?phish_id=9442210,2026-06-03T01:11:05+00:00,yes,2026-06-03T01:22:32+00:00,yes,Other
9472611,https://aacredltvnlan-online.top/?secure_connect=f523c*&_subid=15ld5h3.4c.247qe&_token=2uf24e51b2oceh.1783620894.17.89d4ac1294b8f3de617e0279ff66af4a,http://www.phishtank.com/phish_detail.php?phish_id=9472611,2026-07-08T20:29:07+00:00,yes,2026-07-09T01:52:27+00:00,yes,Other
9233108,https://transmittedbankrecord.blob.core.windows.net/sharedviaadobeonline/NosFriend2025.html#?cms=,http://www.phishtank.com/phish_detail.php?phish_id=9233108,2025-10-07T14:26:42+00:00,yes,2025-10-07T14:42:28+00:00,yes,Other
8891479,https://vdhcfg545cvcdfd.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=8891479,2024-12-07T10:04:15+00:00,yes,2024-12-07T10:11:54+00:00,yes,Other
9456693,https://legdger-smart.wixstudio.com/enus,http://www.phishtank.com/phish_detail.php?phish_id=9456693,2026-06-18T14:14:37+00:00,yes,2026-06-18T14:22:15+00:00,yes,Other
9471409,https://allegro.354gvf.sbs,http://www.phishtank.com/phish_detail.php?phish_id=9471409,2026-07-07T12:53:59+00:00,yes,2026-07-07T20:12:45+00:00,yes,Allegro
9160524,https://l.wl.co/l?u=https://qr-codes.io/4KHtfw,http://www.phishtank.com/phish_detail.php?phish_id=9160524,2025-07-20T14:27:23+00:00,yes,2025-07-20T14:42:25+00:00,yes,Other
8297194,https://seeveattbnm.pory.app/,http://www.phishtank.com/phish_detail.php?phish_id=8297194,2023-09-13T19:35:43+00:00,yes,2023-09-14T03:22:59+00:00,yes,Other
9309002,https://nidnaver6478448763.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9309002,2026-01-10T22:19:17+00:00,yes,2026-01-10T22:31:42+00:00,yes,Other
9397312,https://eleventy-govuk.vercel.app/,http://www.phishtank.com/phish_detail.php?phish_id=9397312,2026-04-19T07:22:26+00:00,yes,2026-04-19T07:32:38+00:00,yes,Other
9478069,https://secure-web-editor--microsoft-ok.replit.app/,http://www.phishtank.com/phish_detail.php?phish_id=9478069,2026-07-13T19:57:38+00:00,yes,2026-07-13T20:15:25+00:00,yes,Other
8759862,https://domachetendi3.firebaseapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=8759862,2024-09-14T01:32:56+00:00,yes,2024-09-14T01:53:04+00:00,yes,Other
8376963,https://new.express.adobe.com/webpage/sUxkfptF2v60o,http://www.phishtank.com/phish_detail.php?phish_id=8376963,2023-11-27T22:11:00+00:00,yes,2023-11-27T22:33:39+00:00,yes,Other
8341706,https://hotmailidentco.webcindario.com/,http://www.phishtank.com/phish_detail.php?phish_id=8341706,2023-10-23T23:27:08+00:00,yes,2023-10-23T23:33:42+00:00,yes,Other
9293973,https://sites.google.com/view/webkontoakualisiert/home,http://www.phishtank.com/phish_detail.php?phish_id=9293973,2025-12-18T15:40:55+00:00,yes,2025-12-18T15:42:31+00:00,yes,Other
9484143,https://btinternetdfdghg-102070.weeblysite.com,http://www.phishtank.com/phish_detail.php?phish_id=9484143,2026-07-20T14:37:16+00:00,yes,2026-07-22T00:05:20+00:00,yes,Other
8736441,https://kqeukhwgpsy.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=8736441,2024-08-29T17:14:46+00:00,yes,2024-08-29T17:23:15+00:00,yes,Other
9246535,https://2fkwvp.share-eu1.hsforms.com/2Z5F6MkYESKi9hCNHVevTUA,http://www.phishtank.com/phish_detail.php?phish_id=9246535,2025-10-21T18:34:02+00:00,yes,2025-10-21T18:52:34+00:00,yes,Other
9485383,http://allegro.pl-oferta5821989.shop,http://www.phishtank.com/phish_detail.php?phish_id=9485383,2026-07-22T11:10:41+00:00,yes,2026-07-24T00:05:38+00:00,yes,Allegro
9217480,https://sparkle.store/BTBROADBAND,http://www.phishtank.com/phish_detail.php?phish_id=9217480,2025-09-21T08:43:51+00:00,yes,2025-09-23T10:12:38+00:00,yes,Other
7409120,https://sites.google.com/view/quickteamservice/yahoo-com,http://www.phishtank.com/phish_detail.php?phish_id=7409120,2022-01-11T19:46:39+00:00,yes,2022-01-11T19:52:38+00:00,yes,Other
9346900,https://berasopliber.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9346900,2026-02-17T09:35:04+00:00,yes,2026-02-17T09:42:40+00:00,yes,Other
